"Plot Title: UM-ARB_Winter22"
"#","Date Time, GMT-06:00","Low Range, μS/cm (LGR S/N: 20758340, SEN S/N: 20758340)","Full Range, μS/cm (LGR S/N: 20758340, SEN S/N: 20758340)","Temp, °F (LGR S/N: 20758340, SEN S/N: 20758340)","Coupler Detached (LGR S/N: 20758340)","Coupler Attached (LGR S/N: 20758340)","Host Connected (LGR S/N: 20758340)","Stopped (LGR S/N: 20758340)","End Of File (LGR S/N: 20758340)"
1321,02/09/22 12:00:00 AM,744.7,732.1,34.00,,,,,
1322,02/09/22 12:30:00 AM,742.1,729.7,34.14,,,,,
1323,02/09/22 01:00:00 AM,738.9,726.6,34.14,,,,,
1324,02/09/22 01:30:00 AM,741.7,728.9,34.12,,,,,
1325,02/09/22 02:00:00 AM,742.6,730.1,34.12,,,,,
1326,02/09/22 02:30:00 AM,741.5,728.9,34.16,,,,,
1327,02/09/22 03:00:00 AM,740.0,727.8,34.11,,,,,
1328,02/09/22 03:30:00 AM,740.5,728.5,34.16,,,,,
1329,02/09/22 04:00:00 AM,740.9,728.5,34.21,,,,,
1330,02/09/22 04:30:00 AM,740.2,727.7,34.27,,,,,
1331,02/09/22 05:00:00 AM,737.6,725.4,34.34,,,,,
1332,02/09/22 05:30:00 AM,735.0,722.6,34.45,,,,,
1333,02/09/22 06:00:00 AM,732.9,720.7,34.48,,,,,
1334,02/09/22 06:30:00 AM,733.5,721.1,34.45,,,,,
1335,02/09/22 07:00:00 AM,731.1,719.0,34.65,,,,,
1336,02/09/22 07:30:00 AM,729.6,717.1,34.74,,,,,
1337,02/09/22 08:00:00 AM,728.8,716.7,34.77,,,,,
1338,02/09/22 08:30:00 AM,733.3,721.0,34.56,,,,,
1339,02/09/22 09:00:00 AM,728.9,716.3,34.74,,,,,
1340,02/09/22 09:30:00 AM,736.8,724.0,34.81,,,,,
1341,02/09/22 10:00:00 AM,729.1,716.6,34.84,,,,,
1342,02/09/22 10:30:00 AM,732.7,720.1,34.86,,,,,
1343,02/09/22 11:00:00 AM,735.7,723.3,34.68,,,,,
1344,02/09/22 11:30:00 AM,735.3,722.5,34.74,,,,,
1345,02/09/22 12:00:00 PM,736.7,724.4,34.70,,,,,
1346,02/09/22 12:30:00 PM,742.2,729.6,34.52,,,,,
1347,02/09/22 01:00:00 PM,742.0,730.1,34.23,,,,,
1348,02/09/22 01:30:00 PM,746.1,733.2,34.23,,,,,
1349,02/09/22 02:00:00 PM,746.7,733.9,34.34,,,,,
1350,02/09/22 02:30:00 PM,748.4,735.4,34.39,,,,,
1351,02/09/22 03:00:00 PM,747.6,734.7,34.34,,,,,
1352,02/09/22 03:30:00 PM,748.5,735.8,34.34,,,,,
1353,02/09/22 04:00:00 PM,748.9,735.7,34.65,,,,,
1354,02/09/22 04:30:00 PM,742.6,729.9,34.57,,,,,
1355,02/09/22 05:00:00 PM,748.3,735.4,34.47,,,,,
1356,02/09/22 05:30:00 PM,751.2,738.1,34.54,,,,,
1357,02/09/22 06:00:00 PM,750.7,737.7,34.43,,,,,
1358,02/09/22 06:30:00 PM,750.3,737.3,34.45,,,,,
1359,02/09/22 07:00:00 PM,749.2,736.2,34.38,,,,,
1360,02/09/22 07:30:00 PM,749.4,736.2,34.29,,,,,
1361,02/09/22 08:00:00 PM,749.3,737.0,34.29,,,,,
1362,02/09/22 08:30:00 PM,749.3,736.2,34.27,,,,,
1363,02/09/22 09:00:00 PM,746.1,733.2,34.21,,,,,
1364,02/09/22 09:30:00 PM,742.9,730.8,34.36,,,,,
1365,02/09/22 10:00:00 PM,739.9,727.7,34.25,,,,,
1366,02/09/22 10:30:00 PM,746.5,734.0,34.16,,,,,
1367,02/09/22 11:00:00 PM,747.4,734.8,34.05,,,,,
1368,02/09/22 11:30:00 PM,747.9,735.2,34.07,,,,,
1369,02/10/22 12:00:00 AM,748.0,735.5,34.14,,,,,
1370,02/10/22 12:30:00 AM,747.3,734.3,34.18,,,,,
1371,02/10/22 01:00:00 AM,745.2,732.8,34.18,,,,,
1372,02/10/22 01:30:00 AM,745.1,732.4,34.23,,,,,
1373,02/10/22 02:00:00 AM,745.2,732.7,34.32,,,,,
1374,02/10/22 02:30:00 AM,744.9,732.4,34.32,,,,,
1375,02/10/22 03:00:00 AM,743.7,731.2,34.36,,,,,
1376,02/10/22 03:30:00 AM,742.5,730.0,34.29,,,,,
1377,02/10/22 04:00:00 AM,744.1,731.9,34.38,,,,,
1378,02/10/22 04:30:00 AM,744.5,731.9,34.36,,,,,
1379,02/10/22 05:00:00 AM,745.4,733.1,34.45,,,,,
1380,02/10/22 05:30:00 AM,744.0,731.5,34.47,,,,,
1381,02/10/22 06:00:00 AM,739.8,727.2,34.57,,,,,
1382,02/10/22 06:30:00 AM,741.6,729.1,34.59,,,,,
1383,02/10/22 07:00:00 AM,737.6,725.3,34.59,,,,,
1384,02/10/22 07:30:00 AM,735.7,723.2,34.95,,,,,
1385,02/10/22 08:00:00 AM,733.8,721.6,34.95,,,,,
1386,02/10/22 08:30:00 AM,733.1,720.8,35.02,,,,,
1387,02/10/22 09:00:00 AM,730.1,717.7,35.02,,,,,
1388,02/10/22 09:30:00 AM,729.2,716.9,35.17,,,,,
1389,02/10/22 10:00:00 AM,727.3,715.0,35.19,,,,,
1390,02/10/22 10:30:00 AM,728.4,716.1,35.20,,,,,
1391,02/10/22 11:00:00 AM,727.7,715.3,35.17,,,,,
1392,02/10/22 11:30:00 AM,728.2,718.8,35.26,,,,,
1393,02/10/22 12:00:00 PM,728.7,718.7,35.42,,,,,
1394,02/10/22 12:30:00 PM,730.2,719.5,35.44,,,,,
1395,02/10/22 01:00:00 PM,729.7,718.0,35.40,,,,,
1396,02/10/22 01:30:00 PM,735.2,724.5,35.60,,,,,
1397,02/10/22 02:00:00 PM,731.3,721.1,35.38,,,,,
1398,02/10/22 02:30:00 PM,733.5,722.6,35.47,,,,,
1399,02/10/22 03:00:00 PM,734.9,722.9,35.58,,,,,
1400,02/10/22 03:30:00 PM,733.7,724.1,35.53,,,,,
1401,02/10/22 04:00:00 PM,733.0,721.4,35.47,,,,,
1402,02/10/22 04:30:00 PM,733.4,721.8,35.47,,,,,
1403,02/10/22 05:00:00 PM,735.8,724.9,35.42,,,,,
1404,02/10/22 05:30:00 PM,735.4,723.8,35.31,,,,,
1405,02/10/22 06:00:00 PM,731.8,722.3,35.26,,,,,
1406,02/10/22 06:30:00 PM,732.2,720.4,35.11,,,,,
1407,02/10/22 07:00:00 PM,743.7,731.6,35.19,,,,,
1408,02/10/22 07:30:00 PM,740.2,728.2,34.88,,,,,
1409,02/10/22 08:00:00 PM,739.9,727.5,34.68,,,,,
1410,02/10/22 08:30:00 PM,745.4,732.9,34.75,,,,,
1411,02/10/22 09:00:00 PM,746.1,734.2,34.63,,,,,
1412,02/10/22 09:30:00 PM,743.9,731.4,34.68,,,,,
1413,02/10/22 10:00:00 PM,741.1,728.7,34.81,,,,,
1414,02/10/22 10:30:00 PM,746.6,734.3,35.11,,,,,
1415,02/10/22 11:00:00 PM,742.7,729.9,34.66,,,,,
1416,02/10/22 11:30:00 PM,741.9,730.3,34.52,,,,,
1417,02/11/22 12:00:00 AM,741.4,729.6,34.52,,,,,
1418,02/11/22 12:30:00 AM,739.8,728.4,34.48,,,,,
1419,02/11/22 01:00:00 AM,744.2,732.3,34.36,,,,,
1420,02/11/22 01:30:00 AM,745.9,733.6,34.18,,,,,
1421,02/11/22 02:00:00 AM,746.7,734.7,34.16,,,,,
1422,02/11/22 02:30:00 AM,747.2,735.2,34.03,,,,,
1423,02/11/22 03:00:00 AM,750.6,738.7,34.02,,,,,
1424,02/11/22 03:30:00 AM,750.5,738.3,34.03,,,,,
1425,02/11/22 04:00:00 AM,750.8,739.1,34.02,,,,,
1426,02/11/22 04:30:00 AM,750.2,737.9,34.03,,,,,
1427,02/11/22 05:00:00 AM,750.1,737.9,34.02,,,,,
1428,02/11/22 05:30:00 AM,749.7,737.5,34.02,,,,,
1429,02/11/22 06:00:00 AM,750.6,738.3,34.05,,,,,
1430,02/11/22 06:30:00 AM,750.7,738.7,34.07,,,,,
1431,02/11/22 07:00:00 AM,749.8,737.5,34.05,,,,,
1432,02/11/22 07:30:00 AM,751.2,739.0,34.12,,,,,
1433,02/11/22 08:00:00 AM,751.5,739.4,34.16,,,,,
1434,02/11/22 08:30:00 AM,752.7,740.9,34.32,,,,,
1435,02/11/22 09:00:00 AM,750.3,738.2,34.27,,,,,
1436,02/11/22 09:30:00 AM,748.3,736.2,34.34,,,,,
1437,02/11/22 10:00:00 AM,742.0,730.3,34.65,,,,,
1438,02/11/22 10:30:00 AM,739.3,728.3,34.75,,,,,
1439,02/11/22 11:00:00 AM,740.6,728.3,34.66,,,,,
1440,02/11/22 11:30:00 AM,743.3,731.4,34.79,,,,,
1441,02/11/22 12:00:00 PM,747.9,735.6,34.92,,,,,
1442,02/11/22 12:30:00 PM,750.4,738.0,34.77,,,,,
1443,02/11/22 01:00:00 PM,765.9,753.3,35.19,,,,,
1444,02/11/22 01:30:00 PM,779.3,766.1,35.26,,,,,
1445,02/11/22 02:00:00 PM,798.1,784.2,35.42,,,,,
1446,02/11/22 02:30:00 PM,841.3,827.5,36.01,,,,,
1447,02/11/22 03:00:00 PM,865.0,851.0,36.59,,,,,
1448,02/11/22 03:30:00 PM,850.1,836.8,36.18,,,,,
1449,02/11/22 04:00:00 PM,834.8,821.6,35.40,,,,,
1450,02/11/22 04:30:00 PM,853.6,840.2,34.77,,,,,
1451,02/11/22 05:00:00 PM,830.5,818.0,34.75,,,,,
1452,02/11/22 05:30:00 PM,797.4,784.6,35.40,,,,,
1453,02/11/22 06:00:00 PM,781.9,770.2,35.60,,,,,
1454,02/11/22 06:30:00 PM,769.4,756.9,35.73,,,,,
1455,02/11/22 07:00:00 PM,751.7,739.4,35.91,,,,,
1456,02/11/22 07:30:00 PM,741.7,729.4,35.82,,,,,
1457,02/11/22 08:00:00 PM,739.4,727.8,35.92,,,,,
1458,02/11/22 08:30:00 PM,742.3,730.6,35.82,,,,,
1459,02/11/22 09:00:00 PM,741.2,729.9,35.51,,,,,
1460,02/11/22 09:30:00 PM,743.7,732.5,35.69,,,,,
1461,02/11/22 10:00:00 PM,745.0,733.3,35.71,,,,,
1462,02/11/22 10:30:00 PM,745.4,733.7,35.71,,,,,
1463,02/11/22 11:00:00 PM,744.3,732.9,35.82,,,,,
1464,02/11/22 11:30:00 PM,744.2,732.9,35.83,,,,,
1465,02/12/22 12:00:00 AM,745.3,734.1,35.74,,,,,
1466,02/12/22 12:30:00 AM,742.5,731.7,35.82,,,,,
1467,02/12/22 01:00:00 AM,739.2,727.8,35.92,,,,,
1468,02/12/22 01:30:00 AM,737.7,726.7,35.87,,,,,
1469,02/12/22 02:00:00 AM,740.1,729.3,36.00,,,,,
1470,02/12/22 02:30:00 AM,740.0,728.9,36.07,,,,,
1471,02/12/22 03:00:00 AM,741.7,730.5,36.01,,,,,
1472,02/12/22 03:30:00 AM,741.7,730.5,35.91,,,,,
1473,02/12/22 04:00:00 AM,743.7,732.8,35.87,,,,,
1474,02/12/22 04:30:00 AM,742.0,730.9,35.87,,,,,
1475,02/12/22 05:00:00 AM,744.4,733.6,35.87,,,,,
1476,02/12/22 05:30:00 AM,743.1,732.1,35.87,,,,,
1477,02/12/22 06:00:00 AM,743.2,732.1,35.76,,,,,
1478,02/12/22 06:30:00 AM,746.2,734.8,35.87,,,,,
1479,02/12/22 07:00:00 AM,745.7,734.8,35.83,,,,,
1480,02/12/22 07:30:00 AM,745.7,736.7,35.82,,,,,
1481,02/12/22 08:00:00 AM,746.2,734.8,35.91,,,,,
1482,02/12/22 08:30:00 AM,744.4,734.0,35.87,,,,,
1483,02/12/22 09:00:00 AM,744.6,734.0,35.91,,,,,
1484,02/12/22 09:30:00 AM,749.2,738.2,36.07,,,,,
1485,02/12/22 10:00:00 AM,752.0,740.4,36.27,,,,,
1486,02/12/22 10:30:00 AM,750.3,738.9,36.10,,,,,
1487,02/12/22 11:00:00 AM,754.6,742.7,36.37,,,,,
1488,02/12/22 11:30:00 AM,754.7,743.5,36.28,,,,,
1489,02/12/22 12:00:00 PM,755.2,743.9,36.21,,,,,
1490,02/12/22 12:30:00 PM,758.5,746.7,36.07,,,,,
1491,02/12/22 01:00:00 PM,763.2,751.3,36.12,,,,,
1492,02/12/22 01:30:00 PM,767.5,756.0,36.07,,,,,
1493,02/12/22 02:00:00 PM,768.4,757.1,36.14,,,,,
1494,02/12/22 02:30:00 PM,765.1,753.6,36.25,,,,,
1495,02/12/22 03:00:00 PM,766.6,755.1,36.45,,,,,
1496,02/12/22 03:30:00 PM,763.4,752.4,36.39,,,,,
1497,02/12/22 04:00:00 PM,763.2,751.6,36.34,,,,,
1498,02/12/22 04:30:00 PM,765.3,753.5,36.37,,,,,
1499,02/12/22 05:00:00 PM,766.0,754.7,36.32,,,,,
1500,02/12/22 05:30:00 PM,763.7,752.5,36.12,,,,,
1501,02/12/22 06:00:00 PM,760.7,749.1,35.85,,,,,
1502,02/12/22 06:30:00 PM,770.6,759.2,35.92,,,,,
1503,02/12/22 07:00:00 PM,767.4,755.1,35.42,,,,,
1504,02/12/22 07:30:00 PM,771.0,758.1,35.73,,,,,
1505,02/12/22 08:00:00 PM,776.4,763.6,35.65,,,,,
1506,02/12/22 08:30:00 PM,770.5,757.9,35.29,,,,,
1507,02/12/22 09:00:00 PM,774.7,762.6,35.20,,,,,
1508,02/12/22 09:30:00 PM,771.2,759.7,35.53,,,,,
1509,02/12/22 10:00:00 PM,770.4,758.6,35.53,,,,,
1510,02/12/22 10:30:00 PM,773.2,761.3,35.53,,,,,
1511,02/12/22 11:00:00 PM,774.9,763.2,35.58,,,,,
1512,02/12/22 11:30:00 PM,776.5,764.7,35.62,,,,,
1513,02/13/22 12:00:00 AM,779.6,767.8,35.71,,,,,
1514,02/13/22 12:30:00 AM,777.9,765.8,35.76,,,,,
1515,02/13/22 01:00:00 AM,778.2,766.6,35.82,,,,,
1516,02/13/22 01:30:00 AM,778.7,766.9,35.92,,,,,
1517,02/13/22 02:00:00 AM,777.4,765.4,35.94,,,,,
1518,02/13/22 02:30:00 AM,777.7,765.8,35.92,,,,,
1519,02/13/22 03:00:00 AM,778.3,766.2,35.82,,,,,
1520,02/13/22 03:30:00 AM,777.5,765.8,35.74,,,,,
1521,02/13/22 04:00:00 AM,780.7,768.9,35.82,,,,,
1522,02/13/22 04:30:00 AM,781.9,770.1,35.74,,,,,
1523,02/13/22 05:00:00 AM,781.3,769.4,35.71,,,,,
1524,02/13/22 05:30:00 AM,781.7,769.7,35.73,,,,,
1525,02/13/22 06:00:00 AM,781.9,769.8,35.58,,,,,
1526,02/13/22 06:30:00 AM,782.0,770.2,35.64,,,,,
1527,02/13/22 07:00:00 AM,783.1,771.4,35.58,,,,,
1528,02/13/22 07:30:00 AM,786.1,773.7,35.62,,,,,
1529,02/13/22 08:00:00 AM,798.8,786.3,35.20,,,,,
1530,02/13/22 08:30:00 AM,792.5,780.3,35.44,,,,,
1531,02/13/22 09:00:00 AM,793.7,781.8,35.69,,,,,
1532,02/13/22 09:30:00 AM,797.3,784.9,35.71,,,,,
1533,02/13/22 10:00:00 AM,803.6,790.7,35.71,,,,,
1534,02/13/22 10:30:00 AM,808.4,795.5,35.51,,,,,
1535,02/13/22 11:00:00 AM,806.7,794.3,35.55,,,,,
1536,02/13/22 11:30:00 AM,812.9,800.1,35.65,,,,,
1537,02/13/22 12:00:00 PM,814.8,802.0,35.73,,,,,
1538,02/13/22 12:30:00 PM,816.7,804.0,35.58,,,,,
1539,02/13/22 01:00:00 PM,821.0,808.7,35.58,,,,,
1540,02/13/22 01:30:00 PM,824.9,812.5,35.65,,,,,
1541,02/13/22 02:00:00 PM,822.9,810.1,35.80,,,,,
1542,02/13/22 02:30:00 PM,826.6,814.0,35.87,,,,,
1543,02/13/22 03:00:00 PM,829.9,817.1,35.91,,,,,
1544,02/13/22 03:30:00 PM,833.4,821.0,35.91,,,,,
1545,02/13/22 04:00:00 PM,835.5,822.9,35.85,,,,,
1546,02/13/22 04:30:00 PM,836.5,823.7,35.85,,,,,
1547,02/13/22 05:00:00 PM,835.0,822.2,35.76,,,,,
1548,02/13/22 05:30:00 PM,835.0,822.6,35.74,,,,,
1549,02/13/22 06:00:00 PM,832.3,820.0,35.44,,,,,
1550,02/13/22 06:30:00 PM,839.1,826.2,35.58,,,,,
1551,02/13/22 07:00:00 PM,834.0,821.1,35.65,,,,,
1552,02/13/22 07:30:00 PM,832.9,820.7,35.60,,,,,
1553,02/13/22 08:00:00 PM,833.5,821.1,35.58,,,,,
1554,02/13/22 08:30:00 PM,831.4,818.8,35.53,,,,,
1555,02/13/22 09:00:00 PM,832.5,820.0,35.58,,,,,
1556,02/13/22 09:30:00 PM,832.3,819.9,35.60,,,,,
1557,02/13/22 10:00:00 PM,831.6,819.2,35.62,,,,,
1558,02/13/22 10:30:00 PM,831.7,819.1,35.65,,,,,
1559,02/13/22 11:00:00 PM,833.0,820.7,35.64,,,,,
1560,02/13/22 11:30:00 PM,840.2,827.3,35.65,,,,,
1561,02/14/22 12:00:00 AM,843.8,831.3,35.55,,,,,
1562,02/14/22 12:30:00 AM,844.4,832.0,35.60,,,,,
1563,02/14/22 01:00:00 AM,843.6,830.8,35.71,,,,,
1564,02/14/22 01:30:00 AM,841.8,829.2,35.76,,,,,
1565,02/14/22 02:00:00 AM,837.6,825.0,35.65,,,,,
1566,02/14/22 02:30:00 AM,838.3,825.8,35.64,,,,,
1567,02/14/22 03:00:00 AM,836.6,823.8,35.58,,,,,
1568,02/14/22 03:30:00 AM,837.9,825.4,35.58,,,,,
1569,02/14/22 04:00:00 AM,838.7,826.2,35.47,,,,,
1570,02/14/22 04:30:00 AM,840.8,828.6,35.51,,,,,
1571,02/14/22 05:00:00 AM,846.3,833.8,35.10,,,,,
1572,02/14/22 05:30:00 AM,857.1,844.3,35.19,,,,,
1573,02/14/22 06:00:00 AM,851.1,838.4,35.31,,,,,
1574,02/14/22 06:30:00 AM,856.5,843.7,34.75,,,,,
1575,02/14/22 07:00:00 AM,863.7,851.2,34.70,,,,,
1576,02/14/22 07:30:00 AM,866.1,853.1,34.68,,,,,
1577,02/14/22 08:00:00 AM,865.9,853.6,34.59,,,,,
1578,02/14/22 08:30:00 AM,867.9,855.5,34.74,,,,,
1579,02/14/22 09:00:00 AM,870.9,858.5,34.88,,,,,
1580,02/14/22 09:30:00 AM,871.4,858.8,35.06,,,,,
1581,02/14/22 10:00:00 AM,867.3,854.1,35.01,,,,,
1582,02/14/22 10:30:00 AM,868.2,855.3,35.01,,,,,
1583,02/14/22 11:00:00 AM,870.4,857.2,35.11,,,,,
1584,02/14/22 11:30:00 AM,869.9,857.2,35.22,,,,,
1585,02/14/22 12:00:00 PM,868.4,855.6,35.26,,,,,
1586,02/14/22 12:30:00 PM,870.3,857.5,35.26,,,,,
1587,02/14/22 01:00:00 PM,871.7,859.1,35.22,,,,,
1588,02/14/22 01:30:00 PM,869.6,856.9,35.64,,,,,
1589,02/14/22 02:00:00 PM,870.4,857.4,35.53,,,,,
1590,02/14/22 02:30:00 PM,874.1,861.2,35.64,,,,,
1591,02/14/22 03:00:00 PM,879.5,866.8,35.53,,,,,
1592,02/14/22 03:30:00 PM,882.1,870.0,35.40,,,,,
1593,02/14/22 04:00:00 PM,883.6,871.1,35.42,,,,,
1594,02/14/22 04:30:00 PM,883.3,870.4,35.33,,,,,
1595,02/14/22 05:00:00 PM,878.3,865.2,35.49,,,,,
1596,02/14/22 05:30:00 PM,881.2,868.0,35.47,,,,,
1597,02/14/22 06:00:00 PM,879.6,866.9,35.37,,,,,
1598,02/14/22 06:30:00 PM,881.4,869.6,35.38,,,,,
1599,02/14/22 07:00:00 PM,883.7,870.4,35.38,,,,,
1600,02/14/22 07:30:00 PM,885.3,874.7,35.33,,,,,
1601,02/14/22 08:00:00 PM,882.2,870.8,35.26,,,,,
1602,02/14/22 08:30:00 PM,882.4,870.8,35.31,,,,,
1603,02/14/22 09:00:00 PM,881.8,870.8,35.37,,,,,
1604,02/14/22 09:30:00 PM,880.1,869.2,35.33,,,,,
1605,02/14/22 10:00:00 PM,878.2,867.3,35.29,,,,,
1606,02/14/22 10:30:00 PM,873.0,861.6,34.92,,,,,
1607,02/14/22 11:00:00 PM,873.5,862.4,34.99,,,,,
1608,02/14/22 11:30:00 PM,875.5,864.7,34.92,,,,,
1609,02/15/22 12:00:00 AM,876.3,865.1,34.90,,,,,
1610,02/15/22 12:30:00 AM,877.1,865.9,34.86,,,,,
1611,02/15/22 01:00:00 AM,877.6,866.7,34.81,,,,,
1612,02/15/22 01:30:00 AM,878.9,867.9,34.86,,,,,
1613,02/15/22 02:00:00 AM,878.7,867.5,34.81,,,,,
1614,02/15/22 02:30:00 AM,879.2,867.9,34.86,,,,,
1615,02/15/22 03:00:00 AM,879.1,867.9,34.88,,,,,
1616,02/15/22 03:30:00 AM,879.4,867.8,34.99,,,,,
1617,02/15/22 04:00:00 AM,877.7,866.6,35.01,,,,,
1618,02/15/22 04:30:00 AM,877.0,866.3,34.99,,,,,
1619,02/15/22 05:00:00 AM,877.5,866.3,34.99,,,,,
1620,02/15/22 05:30:00 AM,877.4,866.2,35.01,,,,,
1621,02/15/22 06:00:00 AM,877.1,865.9,34.95,,,,,
1622,02/15/22 06:30:00 AM,877.1,866.3,34.92,,,,,
1623,02/15/22 07:00:00 AM,878.8,867.9,34.90,,,,,
1624,02/15/22 07:30:00 AM,881.8,870.9,35.06,,,,,
1625,02/15/22 08:00:00 AM,877.8,866.6,35.08,,,,,
1626,02/15/22 08:30:00 AM,886.0,873.8,34.81,,,,,
1627,02/15/22 09:00:00 AM,883.7,871.4,34.79,,,,,
1628,02/15/22 09:30:00 AM,883.4,871.4,34.92,,,,,
1629,02/15/22 10:00:00 AM,886.5,874.4,35.08,,,,,
1630,02/15/22 10:30:00 AM,888.3,874.8,35.08,,,,,
1631,02/15/22 11:00:00 AM,891.3,877.9,35.13,,,,,
1632,02/15/22 11:30:00 AM,892.6,879.8,35.29,,,,,
1633,02/15/22 12:00:00 PM,890.5,877.8,35.26,,,,,
1634,02/15/22 12:30:00 PM,890.2,877.9,35.22,,,,,
1635,02/15/22 01:00:00 PM,891.3,878.3,35.20,,,,,
1636,02/15/22 01:30:00 PM,890.2,877.5,35.13,,,,,
1637,02/15/22 02:00:00 PM,890.1,877.5,35.22,,,,,
1638,02/15/22 02:30:00 PM,891.5,879.0,35.37,,,,,
1639,02/15/22 03:00:00 PM,892.4,879.2,35.58,,,,,
1640,02/15/22 03:30:00 PM,888.4,874.6,35.53,,,,,
1641,02/15/22 04:00:00 PM,886.8,877.8,35.37,,,,,
1642,02/15/22 04:30:00 PM,891.3,880.3,35.74,,,,,
1643,02/15/22 05:00:00 PM,887.6,874.7,35.29,,,,,
1644,02/15/22 05:30:00 PM,887.7,875.5,35.26,,,,,
1645,02/15/22 06:00:00 PM,889.4,876.3,35.13,,,,,
1646,02/15/22 06:30:00 PM,894.0,880.7,34.92,,,,,
1647,02/15/22 07:00:00 PM,896.1,882.6,35.06,,,,,
1648,02/15/22 07:30:00 PM,889.6,876.8,34.92,,,,,
1649,02/15/22 08:00:00 PM,892.8,879.6,34.90,,,,,
1650,02/15/22 08:30:00 PM,893.9,879.9,35.01,,,,,
1651,02/15/22 09:00:00 PM,893.1,879.1,35.02,,,,,
1652,02/15/22 09:30:00 PM,890.2,876.8,34.92,,,,,
1653,02/15/22 10:00:00 PM,889.5,876.1,34.86,,,,,
1654,02/15/22 10:30:00 PM,893.2,880.3,34.95,,,,,
1655,02/15/22 11:00:00 PM,892.2,879.2,34.97,,,,,
1656,02/15/22 11:30:00 PM,891.2,878.8,34.95,,,,,
1657,02/16/22 12:00:00 AM,891.1,878.7,35.01,,,,,
1658,02/16/22 12:30:00 AM,891.6,879.2,34.97,,,,,
1659,02/16/22 01:00:00 AM,889.5,876.8,34.95,,,,,
1660,02/16/22 01:30:00 AM,888.2,875.6,35.01,,,,,
1661,02/16/22 02:00:00 AM,889.3,876.0,35.08,,,,,
1662,02/16/22 02:30:00 AM,888.0,874.4,35.01,,,,,
1663,02/16/22 03:00:00 AM,887.9,875.2,35.02,,,,,
1664,02/16/22 03:30:00 AM,893.9,881.5,35.08,,,,,
1665,02/16/22 04:00:00 AM,885.5,873.0,34.81,,,,,
1666,02/16/22 04:30:00 AM,888.4,876.1,34.77,,,,,
1667,02/16/22 05:00:00 AM,889.2,876.9,34.77,,,,,
1668,02/16/22 05:30:00 AM,888.8,876.4,34.92,,,,,
1669,02/16/22 06:00:00 AM,888.8,876.7,35.19,,,,,
1670,02/16/22 06:30:00 AM,885.2,872.7,35.40,,,,,
1671,02/16/22 07:00:00 AM,884.5,872.2,35.58,,,,,
1672,02/16/22 07:30:00 AM,883.0,870.7,35.49,,,,,
1673,02/16/22 08:00:00 AM,881.8,869.2,35.29,,,,,
1674,02/16/22 08:30:00 AM,891.0,878.7,35.17,,,,,
1675,02/16/22 09:00:00 AM,889.8,877.8,34.66,,,,,
1676,02/16/22 09:30:00 AM,895.6,882.8,34.75,,,,,
1677,02/16/22 10:00:00 AM,896.2,883.6,34.79,,,,,
1678,02/16/22 10:30:00 AM,890.1,877.7,34.70,,,,,
1679,02/16/22 11:00:00 AM,894.1,881.6,34.81,,,,,
1680,02/16/22 11:30:00 AM,890.8,878.1,34.70,,,,,
1681,02/16/22 12:00:00 PM,895.1,882.4,34.66,,,,,
1682,02/16/22 12:30:00 PM,896.3,883.7,34.59,,,,,
1683,02/16/22 01:00:00 PM,901.0,888.7,34.74,,,,,
1684,02/16/22 01:30:00 PM,899.8,887.5,34.70,,,,,
1685,02/16/22 02:00:00 PM,897.2,884.3,34.86,,,,,
1686,02/16/22 02:30:00 PM,902.6,890.1,35.02,,,,,
1687,02/16/22 03:00:00 PM,899.3,886.8,34.63,,,,,
1688,02/16/22 03:30:00 PM,897.1,884.5,34.38,,,,,
1689,02/16/22 04:00:00 PM,891.1,878.5,33.93,,,,,
1690,02/16/22 04:30:00 PM,885.0,871.8,33.40,,,,,
1691,02/16/22 05:00:00 PM,886.8,874.0,33.69,,,,,
1692,02/16/22 05:30:00 PM,895.6,882.8,33.26,,,,,
1693,02/16/22 06:00:00 PM,902.0,888.2,34.16,,,,,
1694,02/16/22 06:30:00 PM,901.8,888.4,34.47,,,,,
1695,02/16/22 07:00:00 PM,901.7,888.4,34.57,,,,,
1696,02/16/22 07:30:00 PM,890.2,877.9,34.47,,,,,
1697,02/16/22 08:00:00 PM,883.5,873.3,34.29,,,,,
1698,02/16/22 08:30:00 PM,889.5,876.8,34.27,,,,,
1699,02/16/22 09:00:00 PM,892.3,880.7,34.29,,,,,
1700,02/16/22 09:30:00 PM,892.7,879.5,34.27,,,,,
1701,02/16/22 10:00:00 PM,891.9,879.1,34.36,,,,,
1702,02/16/22 10:30:00 PM,886.4,876.3,34.38,,,,,
1703,02/16/22 11:00:00 PM,882.7,869.6,34.47,,,,,
1704,02/16/22 11:30:00 PM,877.7,864.6,34.34,,,,,
1705,02/17/22 12:00:00 AM,883.9,870.6,34.05,,,,,
1706,02/17/22 12:30:00 AM,874.2,863.4,33.60,,,,,
1707,02/17/22 01:00:00 AM,862.7,849.9,33.42,,,,,
1708,02/17/22 01:30:00 AM,859.3,849.4,33.48,,,,,
1709,02/17/22 02:00:00 AM,863.3,851.8,33.51,,,,,
1710,02/17/22 02:30:00 AM,875.0,861.5,33.55,,,,,
1711,02/17/22 03:00:00 AM,870.5,856.9,33.49,,,,,
1712,02/17/22 03:30:00 AM,872.6,861.0,33.75,,,,,
1713,02/17/22 04:00:00 AM,868.6,856.6,33.93,,,,,
