"Plot Title: HP_Winter22"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 21086715, SEN S/N: 21086715)","Intensity, lum/ft² (LGR S/N: 21086715, SEN S/N: 21086715)","Coupler Attached (LGR S/N: 21086715)","Host Connected (LGR S/N: 21086715)","Stopped (LGR S/N: 21086715)","End Of File (LGR S/N: 21086715)"
6391,05/25/22 03:00:00 PM,15.855,0.0,,,,
6392,05/25/22 03:30:00 PM,15.855,0.0,,,,
6393,05/25/22 04:00:00 PM,15.760,0.0,,,,
6394,05/25/22 04:30:00 PM,15.760,0.0,,,,
6395,05/25/22 05:00:00 PM,15.760,0.0,,,,
6396,05/25/22 05:30:00 PM,15.855,0.0,,,,
6397,05/25/22 06:00:00 PM,15.760,0.0,,,,
6398,05/25/22 06:30:00 PM,15.855,0.0,,,,
6399,05/25/22 07:00:00 PM,15.760,0.0,,,,
6400,05/25/22 07:30:00 PM,15.760,0.0,,,,
6401,05/25/22 08:00:00 PM,15.760,0.0,,,,
6402,05/25/22 08:30:00 PM,15.760,0.0,,,,
6403,05/25/22 09:00:00 PM,15.760,0.0,,,,
6404,05/25/22 09:30:00 PM,15.760,0.0,,,,
6405,05/25/22 10:00:00 PM,15.760,0.0,,,,
6406,05/25/22 10:30:00 PM,15.760,0.0,,,,
6407,05/25/22 11:00:00 PM,15.760,0.0,,,,
6408,05/25/22 11:30:00 PM,15.760,0.0,,,,
6409,05/26/22 12:00:00 AM,15.760,0.0,,,,
6410,05/26/22 12:30:00 AM,15.760,0.0,,,,
6411,05/26/22 01:00:00 AM,15.760,0.0,,,,
6412,05/26/22 01:30:00 AM,15.760,0.0,,,,
6413,05/26/22 02:00:00 AM,15.760,0.0,,,,
6414,05/26/22 02:30:00 AM,15.760,0.0,,,,
6415,05/26/22 03:00:00 AM,15.760,0.0,,,,
6416,05/26/22 03:30:00 AM,15.760,0.0,,,,
6417,05/26/22 04:00:00 AM,15.760,0.0,,,,
6418,05/26/22 04:30:00 AM,15.760,0.0,,,,
6419,05/26/22 05:00:00 AM,15.760,0.0,,,,
6420,05/26/22 05:30:00 AM,15.760,0.0,,,,
6421,05/26/22 06:00:00 AM,15.760,0.0,,,,
6422,05/26/22 06:30:00 AM,15.760,2.0,,,,
6423,05/26/22 07:00:00 AM,15.760,7.0,,,,
6424,05/26/22 07:30:00 AM,15.760,6.0,,,,
6425,05/26/22 08:00:00 AM,15.855,7.0,,,,
6426,05/26/22 08:30:00 AM,15.855,5.0,,,,
6427,05/26/22 09:00:00 AM,15.760,6.0,,,,
6428,05/26/22 09:30:00 AM,15.855,5.0,,,,
6429,05/26/22 10:00:00 AM,15.855,14.0,,,,
6430,05/26/22 10:30:00 AM,15.855,27.0,,,,
6431,05/26/22 11:00:00 AM,15.855,5.0,,,,
6432,05/26/22 11:30:00 AM,15.855,24.0,,,,
6433,05/26/22 12:00:00 PM,15.951,17.0,,,,
6434,05/26/22 12:30:00 PM,15.951,10.0,,,,
6435,05/26/22 01:00:00 PM,15.951,14.0,,,,
6436,05/26/22 01:30:00 PM,15.951,14.0,,,,
6437,05/26/22 02:00:00 PM,15.951,13.0,,,,
6438,05/26/22 02:30:00 PM,15.951,6.0,,,,
6439,05/26/22 03:00:00 PM,15.951,1.0,,,,
6440,05/26/22 03:30:00 PM,15.951,0.0,,,,
6441,05/26/22 04:00:00 PM,15.951,2.0,,,,
6442,05/26/22 04:30:00 PM,15.951,0.0,,,,
6443,05/26/22 05:00:00 PM,15.855,0.0,,,,
6444,05/26/22 05:30:00 PM,15.951,0.0,,,,
6445,05/26/22 06:00:00 PM,15.951,0.0,,,,
6446,05/26/22 06:30:00 PM,15.951,0.0,,,,
6447,05/26/22 07:00:00 PM,15.951,0.0,,,,
6448,05/26/22 07:30:00 PM,15.951,0.0,,,,
6449,05/26/22 08:00:00 PM,15.951,0.0,,,,
6450,05/26/22 08:30:00 PM,15.951,0.0,,,,
6451,05/26/22 09:00:00 PM,15.951,0.0,,,,
6452,05/26/22 09:30:00 PM,15.951,0.0,,,,
6453,05/26/22 10:00:00 PM,15.951,0.0,,,,
6454,05/26/22 10:30:00 PM,15.951,0.0,,,,
6455,05/26/22 11:00:00 PM,15.951,0.0,,,,
6456,05/26/22 11:30:00 PM,15.855,0.0,,,,
6457,05/27/22 12:00:00 AM,15.951,0.0,,,,
6458,05/27/22 12:30:00 AM,15.951,0.0,,,,
6459,05/27/22 01:00:00 AM,15.951,0.0,,,,
6460,05/27/22 01:30:00 AM,15.951,0.0,,,,
6461,05/27/22 02:00:00 AM,15.951,0.0,,,,
6462,05/27/22 02:30:00 AM,15.951,0.0,,,,
6463,05/27/22 03:00:00 AM,15.855,0.0,,,,
6464,05/27/22 03:30:00 AM,15.951,0.0,,,,
6465,05/27/22 04:00:00 AM,15.951,0.0,,,,
6466,05/27/22 04:30:00 AM,15.951,0.0,,,,
6467,05/27/22 05:00:00 AM,15.951,0.0,,,,
6468,05/27/22 05:30:00 AM,15.951,0.0,,,,
6469,05/27/22 06:00:00 AM,16.046,1.0,,,,
6470,05/27/22 06:30:00 AM,16.046,1.0,,,,
6471,05/27/22 07:00:00 AM,15.951,1.0,,,,
6472,05/27/22 07:30:00 AM,15.951,3.0,,,,
6473,05/27/22 08:00:00 AM,15.951,4.0,,,,
6474,05/27/22 08:30:00 AM,15.951,9.0,,,,
6475,05/27/22 09:00:00 AM,16.046,12.0,,,,
6476,05/27/22 09:30:00 AM,16.046,19.0,,,,
6477,05/27/22 10:00:00 AM,16.046,7.0,,,,
6478,05/27/22 10:30:00 AM,15.951,5.0,,,,
6479,05/27/22 11:00:00 AM,16.046,8.0,,,,
6480,05/27/22 11:30:00 AM,15.951,12.0,,,,
6481,05/27/22 12:00:00 PM,16.046,15.0,,,,
6482,05/27/22 12:30:00 PM,16.141,16.0,,,,
6483,05/27/22 01:00:00 PM,16.141,14.0,,,,
6484,05/27/22 01:30:00 PM,16.141,17.0,,,,
6485,05/27/22 02:00:00 PM,16.141,41.0,,,,
6486,05/27/22 02:30:00 PM,16.046,28.0,,,,
6487,05/27/22 03:00:00 PM,16.237,26.0,,,,
6488,05/27/22 03:30:00 PM,16.237,21.0,,,,
6489,05/27/22 04:00:00 PM,16.237,5.0,,,,
6490,05/27/22 04:30:00 PM,16.141,5.0,,,,
6491,05/27/22 05:00:00 PM,16.141,9.0,,,,
6492,05/27/22 05:30:00 PM,16.237,7.0,,,,
6493,05/27/22 06:00:00 PM,16.237,3.0,,,,
6494,05/27/22 06:30:00 PM,16.237,1.0,,,,
6495,05/27/22 07:00:00 PM,16.237,0.0,,,,
6496,05/27/22 07:30:00 PM,16.237,0.0,,,,
6497,05/27/22 08:00:00 PM,16.237,0.0,,,,
6498,05/27/22 08:30:00 PM,16.237,0.0,,,,
6499,05/27/22 09:00:00 PM,16.237,0.0,,,,
6500,05/27/22 09:30:00 PM,16.237,0.0,,,,
6501,05/27/22 10:00:00 PM,16.237,0.0,,,,
6502,05/27/22 10:30:00 PM,16.237,0.0,,,,
6503,05/27/22 11:00:00 PM,16.237,0.0,,,,
6504,05/27/22 11:30:00 PM,16.237,0.0,,,,
6505,05/28/22 12:00:00 AM,16.237,0.0,,,,
6506,05/28/22 12:30:00 AM,16.237,0.0,,,,
6507,05/28/22 01:00:00 AM,16.237,0.0,,,,
6508,05/28/22 01:30:00 AM,16.237,0.0,,,,
6509,05/28/22 02:00:00 AM,16.237,0.0,,,,
6510,05/28/22 02:30:00 AM,16.237,0.0,,,,
6511,05/28/22 03:00:00 AM,16.237,0.0,,,,
6512,05/28/22 03:30:00 AM,16.237,0.0,,,,
6513,05/28/22 04:00:00 AM,16.237,0.0,,,,
6514,05/28/22 04:30:00 AM,16.237,0.0,,,,
6515,05/28/22 05:00:00 AM,16.237,1.0,,,,
6516,05/28/22 05:30:00 AM,16.332,3.0,,,,
6517,05/28/22 06:00:00 AM,16.332,3.0,,,,
6518,05/28/22 06:30:00 AM,16.332,8.0,,,,
6519,05/28/22 07:00:00 AM,16.332,10.0,,,,
6520,05/28/22 07:30:00 AM,16.332,11.0,,,,
6521,05/28/22 08:00:00 AM,16.332,4.0,,,,
6522,05/28/22 08:30:00 AM,16.332,23.0,,,,
6523,05/28/22 09:00:00 AM,16.523,71.0,,,,
6524,05/28/22 09:30:00 AM,16.523,72.0,,,,
6525,05/28/22 10:00:00 AM,16.523,71.0,,,,
6526,05/28/22 10:30:00 AM,16.523,88.0,,,,
6527,05/28/22 11:00:00 AM,16.523,27.0,,,,
6528,05/28/22 11:30:00 AM,16.523,12.0,,,,
6529,05/28/22 12:00:00 PM,16.427,16.0,,,,
6530,05/28/22 12:30:00 PM,16.523,28.0,,,,
6531,05/28/22 01:00:00 PM,16.618,26.0,,,,
6532,05/28/22 01:30:00 PM,16.713,29.0,,,,
6533,05/28/22 02:00:00 PM,16.808,30.0,,,,
6534,05/28/22 02:30:00 PM,16.523,20.0,,,,
6535,05/28/22 03:00:00 PM,16.713,23.0,,,,
6536,05/28/22 03:30:00 PM,16.713,17.0,,,,
6537,05/28/22 04:00:00 PM,16.808,16.0,,,,
6538,05/28/22 04:30:00 PM,16.808,23.0,,,,
6539,05/28/22 05:00:00 PM,16.713,12.0,,,,
6540,05/28/22 05:30:00 PM,16.713,9.0,,,,
6541,05/28/22 06:00:00 PM,16.808,5.0,,,,
6542,05/28/22 06:30:00 PM,16.808,2.0,,,,
6543,05/28/22 07:00:00 PM,16.808,0.0,,,,
6544,05/28/22 07:30:00 PM,16.618,0.0,,,,
6545,05/28/22 08:00:00 PM,16.713,0.0,,,,
6546,05/28/22 08:30:00 PM,16.713,0.0,,,,
6547,05/28/22 09:00:00 PM,16.808,0.0,,,,
6548,05/28/22 09:30:00 PM,16.808,0.0,,,,
6549,05/28/22 10:00:00 PM,16.808,0.0,,,,
6550,05/28/22 10:30:00 PM,16.713,0.0,,,,
6551,05/28/22 11:00:00 PM,16.713,0.0,,,,
6552,05/28/22 11:30:00 PM,16.808,0.0,,,,
6553,05/29/22 12:00:00 AM,16.808,0.0,,,,
6554,05/29/22 12:30:00 AM,16.903,0.0,,,,
6555,05/29/22 01:00:00 AM,16.808,0.0,,,,
6556,05/29/22 01:30:00 AM,16.713,0.0,,,,
6557,05/29/22 02:00:00 AM,16.713,0.0,,,,
6558,05/29/22 02:30:00 AM,16.808,0.0,,,,
6559,05/29/22 03:00:00 AM,16.808,0.0,,,,
6560,05/29/22 03:30:00 AM,16.903,0.0,,,,
6561,05/29/22 04:00:00 AM,16.808,0.0,,,,
6562,05/29/22 04:30:00 AM,16.808,0.0,,,,
6563,05/29/22 05:00:00 AM,16.713,1.0,,,,
6564,05/29/22 05:30:00 AM,16.808,4.0,,,,
6565,05/29/22 06:00:00 AM,16.903,6.0,,,,
6566,05/29/22 06:30:00 AM,16.903,10.0,,,,
6567,05/29/22 07:00:00 AM,16.808,11.0,,,,
6568,05/29/22 07:30:00 AM,16.903,16.0,,,,
6569,05/29/22 08:00:00 AM,16.808,22.0,,,,
6570,05/29/22 08:30:00 AM,16.999,30.0,,,,
6571,05/29/22 09:00:00 AM,17.094,40.0,,,,
6572,05/29/22 09:30:00 AM,16.999,67.0,,,,
6573,05/29/22 10:00:00 AM,17.094,54.0,,,,
6574,05/29/22 10:30:00 AM,16.999,40.0,,,,
6575,05/29/22 11:00:00 AM,17.094,34.0,,,,
6576,05/29/22 11:30:00 AM,17.094,23.0,,,,
6577,05/29/22 12:00:00 PM,16.999,4.0,,,,
6578,05/29/22 12:30:00 PM,17.189,30.0,,,,
6579,05/29/22 01:00:00 PM,17.189,27.0,,,,
6580,05/29/22 01:30:00 PM,17.189,16.0,,,,
6581,05/29/22 02:00:00 PM,17.094,15.0,,,,
6582,05/29/22 02:30:00 PM,17.284,19.0,,,,
6583,05/29/22 03:00:00 PM,17.284,23.0,,,,
6584,05/29/22 03:30:00 PM,17.284,31.0,,,,
6585,05/29/22 04:00:00 PM,17.475,26.0,,,,
6586,05/29/22 04:30:00 PM,17.284,21.0,,,,
6587,05/29/22 05:00:00 PM,17.284,10.0,,,,
6588,05/29/22 05:30:00 PM,17.189,15.0,,,,
6589,05/29/22 06:00:00 PM,17.189,3.0,,,,
6590,05/29/22 06:30:00 PM,17.475,1.0,,,,
6591,05/29/22 07:00:00 PM,17.189,0.0,,,,
6592,05/29/22 07:30:00 PM,17.284,0.0,,,,
6593,05/29/22 08:00:00 PM,17.284,0.0,,,,
6594,05/29/22 08:30:00 PM,17.284,0.0,,,,
6595,05/29/22 09:00:00 PM,17.379,0.0,,,,
6596,05/29/22 09:30:00 PM,17.379,0.0,,,,
6597,05/29/22 10:00:00 PM,17.379,0.0,,,,
6598,05/29/22 10:30:00 PM,17.189,0.0,,,,
6599,05/29/22 11:00:00 PM,17.284,0.0,,,,
6600,05/29/22 11:30:00 PM,17.284,0.0,,,,
6601,05/30/22 12:00:00 AM,17.284,0.0,,,,
6602,05/30/22 12:30:00 AM,17.284,0.0,,,,
6603,05/30/22 01:00:00 AM,17.475,0.0,,,,
6604,05/30/22 01:30:00 AM,17.379,0.0,,,,
6605,05/30/22 02:00:00 AM,17.379,0.0,,,,
6606,05/30/22 02:30:00 AM,17.379,0.0,,,,
6607,05/30/22 03:00:00 AM,17.379,0.0,,,,
6608,05/30/22 03:30:00 AM,17.475,0.0,,,,
6609,05/30/22 04:00:00 AM,17.379,0.0,,,,
6610,05/30/22 04:30:00 AM,17.284,0.0,,,,
6611,05/30/22 05:00:00 AM,17.379,1.0,,,,
6612,05/30/22 05:30:00 AM,17.379,3.0,,,,
6613,05/30/22 06:00:00 AM,17.379,5.0,,,,
6614,05/30/22 06:30:00 AM,17.570,6.0,,,,
6615,05/30/22 07:00:00 AM,17.379,6.0,,,,
6616,05/30/22 07:30:00 AM,17.570,6.0,,,,
6617,05/30/22 08:00:00 AM,17.379,11.0,,,,
6618,05/30/22 08:30:00 AM,17.665,32.0,,,,
6619,05/30/22 09:00:00 AM,17.475,34.0,,,,
6620,05/30/22 09:30:00 AM,17.950,66.0,,,,
6621,05/30/22 10:00:00 AM,17.760,80.0,,,,
6622,05/30/22 10:30:00 AM,17.950,77.0,,,,
6623,05/30/22 11:00:00 AM,17.855,77.0,,,,
6624,05/30/22 11:30:00 AM,17.855,75.0,,,,
6625,05/30/22 12:00:00 PM,17.855,37.0,,,,
6626,05/30/22 12:30:00 PM,18.236,39.0,,,,
6627,05/30/22 01:00:00 PM,18.236,44.0,,,,
6628,05/30/22 01:30:00 PM,17.950,62.0,,,,
6629,05/30/22 02:00:00 PM,18.236,36.0,,,,
6630,05/30/22 02:30:00 PM,18.140,46.0,,,,
6631,05/30/22 03:00:00 PM,18.331,41.0,,,,
6632,05/30/22 03:30:00 PM,18.616,35.0,,,,
6633,05/30/22 04:00:00 PM,18.140,27.0,,,,
6634,05/30/22 04:30:00 PM,18.521,23.0,,,,
6635,05/30/22 05:00:00 PM,18.521,17.0,,,,
6636,05/30/22 05:30:00 PM,18.521,15.0,,,,
6637,05/30/22 06:00:00 PM,18.521,8.0,,,,
6638,05/30/22 06:30:00 PM,18.521,4.0,,,,
6639,05/30/22 07:00:00 PM,18.521,0.0,,,,
6640,05/30/22 07:30:00 PM,18.426,0.0,,,,
6641,05/30/22 08:00:00 PM,18.521,0.0,,,,
6642,05/30/22 08:30:00 PM,18.426,0.0,,,,
6643,05/30/22 09:00:00 PM,18.521,0.0,,,,
6644,05/30/22 09:30:00 PM,18.426,0.0,,,,
6645,05/30/22 10:00:00 PM,18.616,0.0,,,,
6646,05/30/22 10:30:00 PM,18.616,0.0,,,,
6647,05/30/22 11:00:00 PM,18.426,0.0,,,,
6648,05/30/22 11:30:00 PM,18.616,0.0,,,,
6649,05/31/22 12:00:00 AM,18.426,0.0,,,,
6650,05/31/22 12:30:00 AM,18.521,0.0,,,,
6651,05/31/22 01:00:00 AM,18.616,0.0,,,,
6652,05/31/22 01:30:00 AM,18.521,0.0,,,,
6653,05/31/22 02:00:00 AM,18.616,0.0,,,,
6654,05/31/22 02:30:00 AM,18.616,0.0,,,,
6655,05/31/22 03:00:00 AM,18.616,0.0,,,,
6656,05/31/22 03:30:00 AM,18.521,0.0,,,,
6657,05/31/22 04:00:00 AM,18.616,0.0,,,,
6658,05/31/22 04:30:00 AM,18.711,0.0,,,,
6659,05/31/22 05:00:00 AM,18.616,2.0,,,,
6660,05/31/22 05:30:00 AM,18.616,5.0,,,,
6661,05/31/22 06:00:00 AM,18.426,4.0,,,,
6662,05/31/22 06:30:00 AM,18.616,4.0,,,,
6663,05/31/22 07:00:00 AM,18.616,7.0,,,,
6664,05/31/22 07:30:00 AM,18.521,9.0,,,,
6665,05/31/22 08:00:00 AM,18.711,15.0,,,,
6666,05/31/22 08:30:00 AM,18.711,10.0,,,,
6667,05/31/22 09:00:00 AM,18.711,13.0,,,,
6668,05/31/22 09:30:00 AM,18.521,26.0,,,,
6669,05/31/22 10:00:00 AM,18.806,20.0,,,,
6670,05/31/22 10:30:00 AM,18.901,13.0,,,,
6671,05/31/22 11:00:00 AM,18.901,12.0,,,,
6672,05/31/22 11:30:00 AM,18.901,18.0,,,,
6673,05/31/22 12:00:00 PM,18.711,22.0,,,,
6674,05/31/22 12:30:00 PM,18.901,31.0,,,,
6675,05/31/22 01:00:00 PM,18.996,29.0,,,,
6676,05/31/22 01:30:00 PM,18.996,23.0,,,,
6677,05/31/22 02:00:00 PM,18.996,27.0,,,,
6678,05/31/22 02:30:00 PM,19.092,28.0,,,,
6679,05/31/22 03:00:00 PM,19.092,31.0,,,,
6680,05/31/22 03:30:00 PM,19.187,25.0,,,,
6681,05/31/22 04:00:00 PM,19.092,20.0,,,,
6682,05/31/22 04:30:00 PM,19.377,17.0,,,,
6683,05/31/22 05:00:00 PM,19.092,3.0,,,,
6684,05/31/22 05:30:00 PM,19.092,12.0,,,,
6685,05/31/22 06:00:00 PM,19.092,2.0,,,,
6686,05/31/22 06:30:00 PM,19.472,0.0,,,,
6687,05/31/22 07:00:00 PM,19.282,0.0,,,,
6688,05/31/22 07:30:00 PM,19.092,0.0,,,,
6689,05/31/22 08:00:00 PM,19.187,0.0,,,,
6690,05/31/22 08:30:00 PM,19.187,0.0,,,,
6691,05/31/22 09:00:00 PM,19.282,0.0,,,,
6692,05/31/22 09:30:00 PM,19.282,0.0,,,,
6693,05/31/22 10:00:00 PM,19.377,0.0,,,,
6694,05/31/22 10:30:00 PM,19.282,0.0,,,,
6695,05/31/22 11:00:00 PM,19.187,0.0,,,,
6696,05/31/22 11:30:00 PM,19.187,0.0,,,,
6697,06/01/22 12:00:00 AM,19.187,0.0,,,,
6698,06/01/22 12:30:00 AM,19.282,0.0,,,,
6699,06/01/22 01:00:00 AM,19.282,0.0,,,,
6700,06/01/22 01:30:00 AM,19.377,0.0,,,,
6701,06/01/22 02:00:00 AM,19.282,0.0,,,,
6702,06/01/22 02:30:00 AM,19.282,0.0,,,,
6703,06/01/22 03:00:00 AM,19.187,0.0,,,,
6704,06/01/22 03:30:00 AM,19.282,0.0,,,,
6705,06/01/22 04:00:00 AM,19.282,0.0,,,,
6706,06/01/22 04:30:00 AM,19.377,0.0,,,,
6707,06/01/22 05:00:00 AM,19.282,1.0,,,,
6708,06/01/22 05:30:00 AM,19.282,3.0,,,,
6709,06/01/22 06:00:00 AM,19.377,5.0,,,,
6710,06/01/22 06:30:00 AM,19.282,8.0,,,,
6711,06/01/22 07:00:00 AM,19.472,11.0,,,,
6712,06/01/22 07:30:00 AM,19.472,13.0,,,,
6713,06/01/22 08:00:00 AM,19.377,15.0,,,,
6714,06/01/22 08:30:00 AM,19.472,19.0,,,,
6715,06/01/22 09:00:00 AM,19.472,42.0,,,,
6716,06/01/22 09:30:00 AM,19.567,31.0,,,,
6717,06/01/22 10:00:00 AM,19.662,25.0,,,,
6718,06/01/22 10:30:00 AM,19.662,43.0,,,,
6719,06/01/22 11:00:00 AM,19.662,50.0,,,,
6720,06/01/22 11:30:00 AM,19.662,47.0,,,,
6721,06/01/22 12:00:00 PM,19.758,59.0,,,,
6722,06/01/22 12:30:00 PM,19.758,53.0,,,,
6723,06/01/22 01:00:00 PM,19.853,40.0,,,,
6724,06/01/22 01:30:00 PM,19.948,45.0,,,,
6725,06/01/22 02:00:00 PM,19.948,40.0,,,,
6726,06/01/22 02:30:00 PM,19.948,34.0,,,,
6727,06/01/22 03:00:00 PM,20.043,31.0,,,,
6728,06/01/22 03:30:00 PM,19.948,27.0,,,,
6729,06/01/22 04:00:00 PM,19.853,22.0,,,,
6730,06/01/22 04:30:00 PM,20.043,16.0,,,,
6731,06/01/22 05:00:00 PM,20.043,17.0,,,,
6732,06/01/22 05:30:00 PM,20.138,12.0,,,,
6733,06/01/22 06:00:00 PM,20.043,5.0,,,,
6734,06/01/22 06:30:00 PM,20.043,2.0,,,,
6735,06/01/22 07:00:00 PM,19.948,0.0,,,,
6736,06/01/22 07:30:00 PM,19.948,0.0,,,,
6737,06/01/22 08:00:00 PM,20.043,0.0,,,,
6738,06/01/22 08:30:00 PM,20.043,0.0,,,,
6739,06/01/22 09:00:00 PM,20.043,0.0,,,,
6740,06/01/22 09:30:00 PM,20.043,0.0,,,,
6741,06/01/22 10:00:00 PM,19.948,0.0,,,,
6742,06/01/22 10:30:00 PM,19.948,0.0,,,,
6743,06/01/22 11:00:00 PM,20.043,0.0,,,,
6744,06/01/22 11:30:00 PM,20.043,0.0,,,,
6745,06/02/22 12:00:00 AM,20.043,0.0,,,,
6746,06/02/22 12:30:00 AM,19.948,0.0,,,,
6747,06/02/22 01:00:00 AM,19.948,0.0,,,,
6748,06/02/22 01:30:00 AM,19.948,0.0,,,,
6749,06/02/22 02:00:00 AM,19.948,0.0,,,,
6750,06/02/22 02:30:00 AM,20.043,0.0,,,,
6751,06/02/22 03:00:00 AM,19.948,0.0,,,,
6752,06/02/22 03:30:00 AM,19.948,0.0,,,,
6753,06/02/22 04:00:00 AM,20.043,0.0,,,,
6754,06/02/22 04:30:00 AM,19.948,0.0,,,,
6755,06/02/22 05:00:00 AM,19.948,1.0,,,,
6756,06/02/22 05:30:00 AM,20.043,2.0,,,,
6757,06/02/22 06:00:00 AM,19.948,2.0,,,,
6758,06/02/22 06:30:00 AM,19.948,2.0,,,,
6759,06/02/22 07:00:00 AM,19.948,2.0,,,,
6760,06/02/22 07:30:00 AM,19.853,2.0,,,,
6761,06/02/22 08:00:00 AM,19.948,3.0,,,,
6762,06/02/22 08:30:00 AM,19.853,11.0,,,,
6763,06/02/22 09:00:00 AM,20.043,61.0,,,,
6764,06/02/22 09:30:00 AM,20.043,71.0,,,,
6765,06/02/22 10:00:00 AM,20.043,69.0,,,,
6766,06/02/22 10:30:00 AM,20.138,76.0,,,,
6767,06/02/22 11:00:00 AM,20.138,72.0,,,,
6768,06/02/22 11:30:00 AM,20.234,71.0,,,,
6769,06/02/22 12:00:00 PM,20.234,67.0,,,,
6770,06/02/22 12:30:00 PM,20.234,62.0,,,,
6771,06/02/22 01:00:00 PM,20.234,16.0,,,,
6772,06/02/22 01:30:00 PM,20.329,53.0,,,,
6773,06/02/22 02:00:00 PM,20.329,20.0,,,,
6774,06/02/22 02:30:00 PM,20.424,44.0,,,,
6775,06/02/22 03:00:00 PM,20.329,38.0,,,,
6776,06/02/22 03:30:00 PM,20.424,32.0,,,,
6777,06/02/22 04:00:00 PM,20.424,27.0,,,,
6778,06/02/22 04:30:00 PM,20.424,21.0,,,,
6779,06/02/22 05:00:00 PM,20.519,16.0,,,,
6780,06/02/22 05:30:00 PM,20.424,13.0,,,,
6781,06/02/22 06:00:00 PM,20.424,7.0,,,,
6782,06/02/22 06:30:00 PM,20.424,3.0,,,,
6783,06/02/22 07:00:00 PM,20.424,0.0,,,,
6784,06/02/22 07:30:00 PM,20.329,0.0,,,,
6785,06/02/22 08:00:00 PM,20.424,0.0,,,,
6786,06/02/22 08:30:00 PM,20.424,0.0,,,,
6787,06/02/22 09:00:00 PM,20.424,0.0,,,,
6788,06/02/22 09:30:00 PM,20.424,0.0,,,,
6789,06/02/22 10:00:00 PM,20.424,0.0,,,,
6790,06/02/22 10:30:00 PM,20.424,0.0,,,,
6791,06/02/22 11:00:00 PM,20.424,0.0,,,,
6792,06/02/22 11:30:00 PM,20.424,0.0,,,,
6793,06/03/22 12:00:00 AM,20.424,0.0,,,,
6794,06/03/22 12:30:00 AM,20.424,0.0,,,,
6795,06/03/22 01:00:00 AM,20.424,0.0,,,,
6796,06/03/22 01:30:00 AM,20.424,0.0,,,,
6797,06/03/22 02:00:00 AM,20.424,0.0,,,,
6798,06/03/22 02:30:00 AM,20.424,0.0,,,,
6799,06/03/22 03:00:00 AM,20.424,0.0,,,,
6800,06/03/22 03:30:00 AM,20.424,0.0,,,,
6801,06/03/22 04:00:00 AM,20.424,0.0,,,,
6802,06/03/22 04:30:00 AM,20.424,0.0,,,,
6803,06/03/22 05:00:00 AM,20.519,1.0,,,,
6804,06/03/22 05:30:00 AM,20.519,1.0,,,,
6805,06/03/22 06:00:00 AM,20.519,1.0,,,,
6806,06/03/22 06:30:00 AM,20.519,1.0,,,,
6807,06/03/22 07:00:00 AM,20.329,1.0,,,,
6808,06/03/22 07:30:00 AM,20.329,1.0,,,,
6809,06/03/22 08:00:00 AM,20.329,2.0,,,,
6810,06/03/22 08:30:00 AM,20.234,19.0,,,,
6811,06/03/22 09:00:00 AM,20.234,78.0,,,,
6812,06/03/22 09:30:00 AM,20.234,84.0,,,,
6813,06/03/22 10:00:00 AM,20.234,94.0,,,,
6814,06/03/22 10:30:00 AM,20.234,92.0,,,,
6815,06/03/22 11:00:00 AM,20.329,91.0,,,,
6816,06/03/22 11:30:00 AM,20.424,88.0,,,,
6817,06/03/22 12:00:00 PM,20.424,80.0,,,,
6818,06/03/22 12:30:00 PM,20.519,71.0,,,,
6819,06/03/22 01:00:00 PM,20.424,63.0,,,,
6820,06/03/22 01:30:00 PM,20.615,55.0,,,,
6821,06/03/22 02:00:00 PM,20.615,48.0,,,,
6822,06/03/22 02:30:00 PM,20.615,40.0,,,,
6823,06/03/22 03:00:00 PM,20.615,34.0,,,,
6824,06/03/22 03:30:00 PM,20.615,29.0,,,,
6825,06/03/22 04:00:00 PM,20.710,24.0,,,,
6826,06/03/22 04:30:00 PM,20.615,19.0,,,,
6827,06/03/22 05:00:00 PM,20.710,14.0,,,,
6828,06/03/22 05:30:00 PM,20.710,12.0,,,,
6829,06/03/22 06:00:00 PM,20.710,6.0,,,,
6830,06/03/22 06:30:00 PM,20.710,3.0,,,,
6831,06/03/22 07:00:00 PM,20.710,0.0,,,,
6832,06/03/22 07:30:00 PM,20.710,0.0,,,,
6833,06/03/22 08:00:00 PM,20.710,0.0,,,,
6834,06/03/22 08:30:00 PM,20.710,0.0,,,,
6835,06/03/22 09:00:00 PM,20.710,0.0,,,,
6836,06/03/22 09:30:00 PM,20.710,0.0,,,,
6837,06/03/22 10:00:00 PM,20.710,0.0,,,,
6838,06/03/22 10:30:00 PM,20.710,0.0,,,,
6839,06/03/22 11:00:00 PM,20.710,0.0,,,,
6840,06/03/22 11:30:00 PM,20.710,0.0,,,,
6841,06/04/22 12:00:00 AM,20.710,0.0,,,,
6842,06/04/22 12:30:00 AM,20.615,0.0,,,,
6843,06/04/22 01:00:00 AM,20.710,0.0,,,,
6844,06/04/22 01:30:00 AM,20.615,0.0,,,,
6845,06/04/22 02:00:00 AM,20.615,0.0,,,,
6846,06/04/22 02:30:00 AM,20.710,0.0,,,,
6847,06/04/22 03:00:00 AM,20.710,0.0,,,,
6848,06/04/22 03:30:00 AM,20.615,0.0,,,,
6849,06/04/22 04:00:00 AM,20.615,0.0,,,,
6850,06/04/22 04:30:00 AM,20.615,0.0,,,,
