Site ,Location,Type,Date,Temp,Cond ,O2,SatPer,Bact,pH,TSS,Tot P,DIP,NO2NO3,NH4,NtoP,Secchi,Month,Year
7,Airport,Stream,11-Apr,19.5,839,3.8,42,0,6.83,5.5,0.3,0.32,60.2,1.8,194,120,4,2011
7,Airport,Stream,11-Jul,23.8,881,2.88,34.1,0,7.07,5,0.59,0.25,26.3,9.3,143,81,7,2011
7,Airport,Stream,11-Oct,14.4,1203,3.73,37,166,7.18,7,1.17,1.23,29.6,7.7,30,50,10,2011
7,Airport,Stream,12-Jan,7.3,968,5.52,46,0,6.71,4.9,0.82,0.68,20.1,1.9,33,92,1,2012
7,Airport,Stream,12-Apr,16.9,958,3.35,35,0,6.71,2.7,0.72,0.08,8,3.9,145,77,4,2012
7,Airport,Stream,12-Jul,25.3,922,3.24,39,0,7.1,6,0.68,0.65,35.1,14.6,77,48,7,2012
7,Airport,Stream,12-Oct,13.2,931,3.43,33,0,6.71,7.8,0.57,0.13,35.1,5.1,303,84,10,2012
7,Airport,Stream,13-Jan,7.6,1410,6.95,58,0,6.66,9.6,1.54,0,32,59.1,0,57,1,2013
7,Airport,Stream,13-Apr,14.7,1023,4.25,42,0,6.71,9.2,1.04,0.24,49,20.9,293,75,4,2013
7,Airport,Stream,13-Jul,22,1294,3.34,39,33,7.13,9.3,1.31,0.14,32.8,36.8,488,43,7,2013
7,Airport,Stream,13-Oct,12.8,1099,4.51,43,33,7.08,8.5,0.78,0.1,20.9,17.4,397,71,10,2013
7,Airport,Stream,14-Jan,12.8,1384,4.9,47,0,7.42,12,1.81,0.34,25.3,35.8,181,40,1,2014
7,Airport,Stream,14-Apr,17.3,1105,5.07,53,33,6.6,7.7,1.02,0.3,97.5,7.2,345,60,4,2014
7,Airport,Stream,14-Jul,21.1,974,4.22,47,33,7.45,11.3,0.95,0.43,112.3,0.9,265,62,7,2014
7,Airport,Stream,14-Oct,19.4,887,4.23,45.9,33,7.4,6.2,0.75,0.28,31.5,0.3,113,82,10,2014
7,Airport,Stream,15-Jan,5.5,803,7.12,57,0,6.94,6.2,0.86,0.05,18,6.5,504,105,1,2015
7,Airport,Stream,15-Apr,16.2,1153,4.64,47.3,0,6.95,11.8,0.91,0.37,14.4,10.2,66,45,4,2015
7,Airport,Stream,15-Jul,20.6,1405,4.2,47,0,6.87,6.3,1.01,0.2,38.8,30.1,348,48,7,2015
7,Airport,Stream,15-Oct,16.1,1098,3.02,30.6,0,7.7,3.8,0.56,0.23,52.3,0.6,228,82,10,2015
7,Airport,Stream,16-Jan,4.4,1027,6.79,53,0,7.42,3.8,0.46,0.51,66.6,0,131,55,1,2016
7,Airport,Stream,16-Apr,15,759,5.05,50,0,7.26,7.6,0.4,0.28,56.5,0,199,35,4,2016
7,Airport,Stream,16-Jul,22.1,819,2.89,33,0,7.21,6.3,0.22,0.47,79.1,0,170,57,7,2016
7,Airport,Stream,16-Oct,15.5,922,3.36,35,33,6.88,6.4,0.28,0.34,79.1,9.8,260,71,10,2016
7,Airport,Stream,17-Jan,4.1,755,8.24,63,0,7.21,10.3,0.28,1.2,9.2,14.7,20,59,1,2017
7,Airport,Stream,17-Apr,16,974,5.16,53,0,7.32,4.8,0.15,0.52,16.7,2.2,36,59,4,2017
7,Airport,Stream,17-Jul,22.4,713,3.41,40,0,7.57,6.7,0.39,0.39,28.8,1.4,78,55,7,2017
7,Airport,Stream,17-Oct,16.9,581,3.56,37,0,7.11,3.4,0.35,0.2,18.3,12.7,157,83,10,2017
7,Airport,Stream,18-Jan,6.9,510,8.14,78,0,6.75,73.1,2.23,5.01,7.3,1.4,2,12,1,2018
7,Airport,Stream,18-Apr,8.9,872,6.97,64,0,7.13,5,0.78,1.49,18.6,0,12,71,4,2018
7,Airport,Stream,18-Jul,21,771,7.46,84,33,7.02,6.1,0.25,0.86,46.8,2.7,57,59,7,2018
7,Airport,Stream,18-Oct,12.9,873,6.73,64,0,6.64,7,0.68,0.1,24.7,60.5,886,59,10,2018
7,Airport,Stream,19-Jan,5.2,1045,13.24,103,0,6.68,29,2.23,5.01,21.49,70.25,18,42,1,2019
7,Airport,Stream,19-Apr,14.9,1053,4.4,44,0,7.54,13,0.31,0.43,106.6,0,247,61,4,2019
7,Airport,Stream,19-Jul,24.3,798,2.8,33.4,0,6.73,29,2.23,0.19,6.5,0.1,34,42,7,2019
7,Airport,Stream,19-Oct,16.6,822,5.08,52,0,6.64,1.6,0.58,0.14,27.7,0,193,59,10,2019
7,Airport,Stream,20-Jan,7.4,869,7.42,62,0,6.93,10,0.25,0.13,35.224,0.13,267,46,1,2020
7,Airport,Stream,20-Apr,11.4,886,7.6,70,0,7.17,87,2.45,1.15,3.2,3.95,6,3,4,2020
7,Airport,Stream,20-Jul,23.9,895,3.16,38,0,7.04,1.3,0.06,0.2,76.3,7.63,377,64,7,2020
7,Airport,Stream,20-Oct,16.1,1320,3.69,38,,6.44,2.8,0.29,0.8,35,54.13,108,62,7,2020
7,Airport,Stream,21-Jan,7.2,1078,7.57,63,,6.84,6,3.19,0.64,7.1,21.6,45,47,1,2021
7,Airport,Stream,21-Apr,15.4,928,5.5,55,0,6.84,6.2,0.62,0.1,20.3,3.6,236,35,4,2021
8,Vineyards Lake,Pond,4-Oct,13.6,283,3.08,33,0,7.33,13.8,2.05,0.28,0,0,0,-9999,10,2004
8,Vineyards Lake,Pond,5-Jan,5.8,186,11.8,95,0,7.5,4,0.79,0.06,5.6,1.4,125,-9999,1,2005
8,Vineyards Lake,Pond,5-Apr,20.9,284,8.7,98,66,7.53,1.8,8.55,0,6.6,5.3,-9999,-9999,4,2005
8,Vineyards Lake,Pond,5-Jul,31.2,284,8.1,109,0,8.07,2.9,0.53,0.4,1.5,2.1,9,-9999,7,2005
8,Vineyards Lake,Pond,5-Oct,17.6,306,6.3,66,0,7.16,9.7,0.64,0.73,6.8,34,56,-9999,10,2005
8,Vineyards Lake,Pond,6-Jan,7.1,311,11.5,95,0,7.56,2,0.59,0.18,41.6,1.7,237,-9999,1,2006
8,Vineyards Lake,Pond,6-Apr,18.9,312,8.1,86,0,7.65,6.9,0.31,3.63,11.5,1.9,4,-9999,4,2006
8,Vineyards Lake,Pond,6-Jul,32.4,273,9.4,130,0,8.39,9.6,0.38,0.2,1.2,1.4,13,86,7,2006
8,Vineyards Lake,Pond,6-Oct,16,158,6.3,64,33,7.09,6.4,0.53,0.54,24.3,17.8,78,120,10,2006
8,Vineyards Lake,Pond,7-Jan,5.4,262,10.1,80,66,7.54,2.1,0.51,0.14,55,0.7,398,120,1,2007
8,Vineyards Lake,Pond,7-Apr,18.4,286,9.48,101,33,7.88,2.3,0.36,0.23,22.1,0.7,97,120,4,2007
8,Vineyards Lake,Pond,7-Jul,29.7,280,8,104,0,8.12,9.3,0.6,0.29,3.3,1.6,17,120,7,2007
8,Vineyards Lake,Pond,7-Oct,18.7,260,5.1,54,33,7.13,14.4,2.16,0.34,48.8,0.4,144,52,10,2007
8,Vineyards Lake,Pond,8-Jan,5,196,12.65,99,0,7.38,4.29,-9999,0.28,4,6.4,38,120,1,2008
8,Vineyards Lake,Pond,8-Apr,21.3,261,8.1,92,0,6.72,6.6,1.2,0,7.2,0.7,7,120,4,2008
8,Vineyards Lake,Pond,8-Jul,27.2,259,7.3,83,99,7.19,5.5,2.96,0.29,1.3,2.3,12,120,7,2008
8,Vineyards Lake,Pond,8-Oct,13.5,280,7.9,75,100,7.22,6.6,0.51,0.52,110.2,16,65,120,10,2008
8,Vineyards Lake,Pond,9-Jan,6.2,313,13.2,107,33,7.46,1.2,0.41,0.68,40.5,1.5,61,120,1,2009
8,Vineyards Lake,Pond,9-Apr,21.4,305.3,9.28,105.7,0,7.73,4.8,0.41,0.29,16.9,1.9,65,120,4,2009
8,Vineyards Lake,Pond,9-Jul,27.9,267,10.45,133,0,6.7,20,0.61,0.2,0,1.2,6,78,7,2009
8,Vineyards Lake,Pond,9-Oct,23.6,297,7.9,93,0,7.3,11.67,0.46,1.58,2.8,6.3,6,71,10,2009
8,Vineyards Lake,Pond,10-Jan,9,241,12.48,108,0,7.4,5.5,0.55,0.54,28.7,0.5,54,60,1,2010
8,Vineyards Lake,Pond,10-Apr,20.7,274,9.42,105,0,7.9,3,0.3,0.5,18.7,1.1,40,120,4,2010
8,Vineyards Lake,Pond,10-Jul,32.1,265,9.83,134,0,8.17,3.8,0.29,0.28,3.8,3.7,27,120,7,2010
8,Vineyards Lake,Pond,10-Oct,18.1,271,7.99,85,3,7.4,4,0.59,0.14,21.8,1.3,167,88,10,2010
8,Vineyards Lake,Pond,11-Jan,4.8,384,12.82,100,0,7.21,6,0.73,0.67,21.8,16.8,58,91,1,2011
8,Vineyards Lake,Pond,11-Apr,24.3,366,8.16,98,0,7.15,3.7,0.31,0.18,2.2,1.2,19,120,4,2011
8,Vineyards Lake,Pond,11-Jul,34.4,234.8,10.3,147.1,0,8.32,14.8,1.02,0.25,0.4,0.4,3,74,7,2011
8,Vineyards Lake,Pond,11-Oct,19.8,243,9.99,110,0,7.54,7.4,2.01,1.04,14.5,1.9,16,86,10,2011
8,Vineyards Lake,Pond,12-Jan,7.2,306,11.47,95,0,7.1,5,0.8,0.25,17.5,0.2,70,111,1,2012
8,Vineyards Lake,Pond,12-Apr,22.2,337,8.54,98,0,7.09,1.2,0.47,0.04,0.9,0.6,37,120,4,2012
8,Vineyards Lake,Pond,12-Jul,31.2,234,8.7,117,0,7.68,15.6,1.74,0.7,11.8,3.8,22,61,7,2012
8,Vineyards Lake,Pond,12-Oct,20.3,302,5.51,61,33,6.75,6.8,1.15,0.13,11.8,1.6,101,86,10,2012
8,Vineyards Lake,Pond,13-Jan,7.1,287,8.9,74,0,6.47,4,0.74,0.1,11.6,2.7,142,110,1,2013
8,Vineyards Lake,Pond,13-Apr,21,301,11.34,127,0,7.3,2.2,0.47,0.19,4,1.2,27,120,4,2013
8,Vineyards Lake,Pond,13-Jul,34.7,195,11.97,170,0,8.82,8.4,1.31,0.14,1.3,2.6,27,80,7,2013
8,Vineyards Lake,Pond,13-Oct,17,311,3.34,35,0,7,9.3,1.3,0.14,1.2,11.4,87,73,10,2013
8,Vineyards Lake,Pond,14-Jan,6.3,289,10.13,82,0,6.6,4.8,0.84,0.29,1.2,2.4,12,92,1,2014
8,Vineyards Lake,Pond,14-Apr,20.7,307,9.45,106,0,7.18,4.9,0.64,0.25,2.9,1.9,19,93,4,2014
8,Vineyards Lake,Pond,14-Jul,31.1,222,9.86,133,0,8.5,8.5,1.5,0.43,3,1.6,11,52,7,2014
8,Vineyards Lake,Pond,14-Oct,22.9,293.4,7.06,82.1,66,7.78,6,0.74,0.23,2.1,2.2,18,75,10,2014
8,Vineyards Lake,Pond,15-Jan,5.2,308,13.5,107,0,7.46,3.1,0.78,0.05,2.2,0.4,54,94,1,2015
8,Vineyards Lake,Pond,15-Apr,19.8,285.6,9.26,101.8,0,7.42,3.6,0.38,0.28,1,1.3,8,78,4,2015
8,Vineyards Lake,Pond,15-Jul,27,236,7.95,101,0,7.72,8,1.47,0.15,0.8,2.9,25,75,7,2015
8,Vineyards Lake,Pond,15-Oct,18.9,273.9,6.74,72.5,0,7.91,2.266666667,0.6,0.19,8,5.9,75,72,10,2015
8,Vineyards Lake,Pond,16-Jan,6.9,297,7.55,62,0,7.23,4.8,0.5,0.37,13.8,0.1,38,92,1,2016
8,Vineyards Lake,Pond,16-Apr,22.5,268,11.27,131,0,7.7,2,0.24,0.38,20.7,0,55,120,4,2016
8,Vineyards Lake,Pond,16-Jul,30.6,227,11.35,153,0,8.31,3.5,0.57,0.33,6.2,0.2,20,120,7,2016
8,Vineyards Lake,Pond,16-Oct,18.5,211,7.27,79,0,6.99,6,0.56,0.59,15.6,0.3,27,78,10,2016
8,Vineyards Lake,Pond,17-Jan,7.4,268,10.92,95,0,7.56,0.7,0.29,0.86,12.7,0,15,120,1,2017
8,Vineyards Lake,Pond,17-Apr,18,283,11.92,126,0,7.88,2,0.07,0.71,0.4,0,1,120,4,2017
8,Vineyards Lake,Pond,17-Jul,30.3,194,8.75,118,0,8.09,5.8,0.6,0.48,0.6,0.7,3,94,7,2017
8,Vineyards Lake,Pond,17-Oct,21.2,218,9.36,105,0,7.61,12,1.2,0.3,3.6,1.9,19,56,10,2017
8,Vineyards Lake,Pond,18-Jan,7.2,267,15.91,131,0,7.2,7.3,0.8,0.53,1,2,6,66,1,2018
8,Vineyards Lake,Pond,18-Apr,11.6,301,10.45,102,0,7.46,2.2,0.76,1.34,1.5,0,1,100,4,2018
8,Vineyards Lake,Pond,18-Jul,31.2,226,8.75,119,0,7.84,8,0.42,2.59,1.9,1.7,1,86,7,2018
8,Vineyards Lake,Pond,18-Oct,17.2,254,4.84,50,0,7.06,15,1.8,0.38,2.4,29.1,82,86,10,2018
8,Vineyards Lake,Pond,19-Jan,7.8,252,13.69,110,33,7.33,4.8,0.8,0.53,15.86,7.21,44,120,1,2019
8,Vineyards Lake,Pond,19-Apr,19.5,256,9.2,100,0,8.01,5.2,0.17,0.34,18.5,0,55,100,4,2019
8,Vineyards Lake,Pond,19-Jul,32.1,200,10.11,138,33,7.43,4.8,0.8,0.19,1,0.2,7,49,7,2019
8,Vineyards Lake,Pond,19-Oct,18.8,256,6.24,67,0,7.14,0.4,0.44,0.14,24.6,0.5,174,86,10,2019
8,Vineyards Lake,Pond,20-Jan,#REF!,293,9.38,79,0,7.38,3.4,0.04,0.22,16.3064,0.39,76,120,1,2020
8,Vineyards Lake,Pond,20-Apr,16.8,286,9.2,95,0,7.32,3.1,0.36,0.14,2.3,0.13,18,120,4,2020
8,Vineyards Lake,Pond,20-Jul,32.3,255,9.26,128,33,7.54,1.2,0.13,0.3,2.1,2.18,16,120,7,2020
8,Vineyards Lake,Pond,20-Oct,19.6,194,10.39,114,,6.94,5,0.47,1.3,11.9,9.69,16,42,7,2020
8,Vineyards Lake,Pond,21-Jan,7.5,217,9.47,79,,7.38,4.2,2.92,0.58,5.3,7.3,21,60,1,2021
8,Vineyards Lake,Pond,21-Apr,21.4,269,9,102,0,7.38,5.1,0.37,0.2,1,1.5,12,101,4,2021
9,Vineyards Tributary,Tidal Creek,4-Oct,19.7,531,9.03,99,33,7.15,35.3,4.07,0.68,0,0,0,-9999,10,2004
9,Vineyards Tributary,Tidal Creek,5-Jan,1,722,11.7,84,0,6.78,14,3.07,0.94,7,1.3,9,-9999,1,2005
9,Vineyards Tributary,Tidal Creek,5-Apr,24.2,593,10.4,123,66,7.32,67.5,18.72,1.27,0,2,2,-9999,4,2005
9,Vineyards Tributary,Tidal Creek,5-Jul,25.4,6100,4.1,50,33,6.77,24,2.36,4.2,1.5,39.2,10,-9999,7,2005
9,Vineyards Tributary,Tidal Creek,5-Oct,14.4,8630,9.6,94,99,6.88,23,1.26,1.28,3.6,15.2,15,-9999,10,2005
9,Vineyards Tributary,Tidal Creek,6-Jan,4.3,1905,9.4,73,66,6.73,5,2.39,2.56,11.5,18.1,12,-9999,1,2006
9,Vineyards Tributary,Tidal Creek,6-Apr,14,4434,5.1,50,33,6.73,71.3,3.43,4.82,13.9,5.8,4,-9999,4,2006
9,Vineyards Tributary,Tidal Creek,6-Jul,32.3,2496,9.9,136,0,7.2,20.6,2.37,6.38,7.6,22.5,5,12,7,2006
9,Vineyards Tributary,Tidal Creek,6-Oct,10.6,2121,7.5,68,0,6.72,34.5,1.72,1.95,6.4,3.4,5,24,10,2006
9,Vineyards Tributary,Tidal Creek,7-Jan,7.4,1254,14.8,123,100,7.24,10.2,2.22,3.08,32.9,0.6,11,34,1,2007
9,Vineyards Tributary,Tidal Creek,7-Apr,22.6,775,10.1,117,100,7.34,35.5,2.39,1.73,24.4,1,15,24,4,2007
9,Vineyards Tributary,Tidal Creek,7-Jul,29.4,5080,7.5,97,66,7.1,42,3.79,1.81,3,2.2,3,27,7,2007
9,Vineyards Tributary,Tidal Creek,7-Oct,11.8,10200,4,37,33,6.89,53.5,1.79,1.03,11.2,0.6,12,48,10,2007
9,Vineyards Tributary,Tidal Creek,8-Jan,6.6,7950,12.62,103,0,6.9,18.8,-9999,0.78,4.1,0,5,47,1,2008
9,Vineyards Tributary,Tidal Creek,8-Apr,20.6,1161,9.9,111,100,6.6,29.2,4.33,1.57,4.4,1.3,1,26,4,2008
9,Vineyards Tributary,Tidal Creek,8-Jul,24.8,4072,12.1,146,0,6.79,73,24.77,4.56,1.1,3.1,1,20,7,2008
9,Vineyards Tributary,Tidal Creek,8-Oct,5.2,10480,7.2,57,0,6.87,70.5,2.88,6.54,35.9,8.3,288,13,10,2008
9,Vineyards Tributary,Tidal Creek,9-Jan,2.2,4480,8.4,60,0,6.78,27.4,1.68,2.55,19,2.9,9,34,1,2009
9,Vineyards Tributary,Tidal Creek,9-Apr,19,3233,8.21,88.8,66,6.91,49.1,7.8,4.56,261.1,0.6,57,14,4,2009
9,Vineyards Tributary,Tidal Creek,9-Jul,32,2895,12.25,168,1287,6.56,45.5,13.05,12.13,9.9,1.6,1,14,7,2009
9,Vineyards Tributary,Tidal Creek,9-Oct,21.2,5890,8.36,94,100,6.87,43.64,0.87,2.16,0.4,3.1,2,23,10,2009
9,Vineyards Tributary,Tidal Creek,10-Jan,10,1024,13.01,115,0,7.17,33.7,1.24,3.23,11.9,6,6,18,1,2010
9,Vineyards Tributary,Tidal Creek,10-Apr,20.3,983,9.73,108,100,7.41,31.6,2.5,4.65,5.2,0,1,15,4,2010
9,Vineyards Tributary,Tidal Creek,10-Jul,33.7,8120,7.2,200,0,7.29,41.5,2.24,24.88,4.7,29.8,1,8,7,2010
9,Vineyards Tributary,Tidal Creek,10-Oct,16,10440,13.05,132,0,7.09,52.5,2.65,12.51,51.9,2.2,4,14,10,2010
9,Vineyards Tributary,Tidal Creek,11-Jan,3.8,8060,13.1,100,66,6.88,16.2,1.31,1.53,0.8,4.4,3,47,1,2011
9,Vineyards Tributary,Tidal Creek,11-Apr,27.3,2406,8.34,106,66,7.07,115,3.55,4.61,2.5,16.5,4,10,4,2011
9,Vineyards Tributary,Tidal Creek,11-Jul,36.1,3020,14.5,200,100,8.22,27.2,3.9,5.25,0.3,2.1,0,24,7,2011
9,Vineyards Tributary,Tidal Creek,11-Oct,20.1,2382,15.84,175,0,7.27,160,18.13,11.23,3.7,85.8,8,7,10,2011
9,Vineyards Tributary,Tidal Creek,12-Jan,5.6,1745,8.3,66,0,6.63,57,3.77,1.69,12.8,0,8,12,1,2012
9,Vineyards Tributary,Tidal Creek,12-Apr,30.2,1541,-9999,-9999,0,6.31,181,16.92,13.77,0,112.6,8,8,4,2012
9,Vineyards Tributary,Tidal Creek,12-Jul,33.6,2973,14.6,9999,0,7.07,67,10.25,6.19,16.8,8.1,4,15,7,2012
9,Vineyards Tributary,Tidal Creek,12-Oct,23.3,8300,19.14,200,0,6.94,123,17.95,4.7,16.8,0.2,4,7,10,2012
9,Vineyards Tributary,Tidal Creek,13-Jan,6.6,2343,17.68,145,33,6.74,18,1.57,0.9,1.9,1.3,4,36,1,2013
9,Vineyards Tributary,Tidal Creek,13-Apr,23.2,948,17.63,200,0,6.85,67,9.15,0.86,1.9,0,2,14,4,2013
9,Vineyards Tributary,Tidal Creek,13-Jul,36.6,716,13.88,200,33,8.47,49,5.62,5.66,0.6,2.8,1,18,7,2013
9,Vineyards Tributary,Tidal Creek,13-Oct,12.5,9530,6.42,61,0,6.65,29,2.17,0.63,0.6,1.8,4,31,10,2013
9,Vineyards Tributary,Tidal Creek,14-Jan,4.6,1080,11.1,86,0,6.55,37,2.92,1.35,0.8,3.8,3,20,1,2014
9,Vineyards Tributary,Tidal Creek,14-Apr,23,843,6.69,78,0,6.79,81,8.45,2.17,0.5,1.7,1,11,4,2014
9,Vineyards Tributary,Tidal Creek,14-Jul,31.1,4231,9.46,128,0,7.49,50,5.13,1.24,1.7,1.8,3,16,7,2014
9,Vineyards Tributary,Tidal Creek,14-Oct,23.1,11210,10.63,124.1,0,7.16,44.4,3.03,1.59,0.4,3.6,3,20,10,2014
9,Vineyards Tributary,Tidal Creek,15-Jan,3.6,3079,11.15,84,33,7.32,19,2.99,0.39,0,1.5,4,30,1,2015
9,Vineyards Tributary,Tidal Creek,15-Apr,18,1024,9.36,99.3,33,7.34,32.3,2.99,2.64,0.3,4.4,2,18,4,2015
9,Vineyards Tributary,Tidal Creek,15-Jul,24.3,2552,5.15,62,0,7.52,32,4.57,2.23,0.2,2.3,1,21,7,2015
9,Vineyards Tributary,Tidal Creek,15-Oct,20.1,6070,8.29,91.6,0,7.63,49,4.23,2.04,16.7,1.2,9,16,10,2015
9,Vineyards Tributary,Tidal Creek,16-Jan,8.4,1375,8.96,77,0,7.12,10,1.52,1.61,6.1,2.7,5,22,1,2016
9,Vineyards Tributary,Tidal Creek,16-Apr,17.1,363,7.4,78,0,6.93,211,4.05,2.09,125,0.3,60,22,4,2016
9,Vineyards Tributary,Tidal Creek,16-Jul,30.2,1507,8.15,110,0,7.72,68.6,1.38,7.86,5.6,1.4,1,21,7,2016
9,Vineyards Tributary,Tidal Creek,16-Oct,16.4,3380,10.22,107,0,7.04,24.4,1.64,4.29,0.7,0.4,0,53,10,2016
9,Vineyards Tributary,Tidal Creek,17-Jan,1.6,1719,9.98,72,0,7.2,9.3,0.55,0.77,1.1,0.5,2,68,1,2017
9,Vineyards Tributary,Tidal Creek,17-Apr,15.1,4084,5.99,56,0,7.07,24,0.87,2.31,0,0.1,0,18,4,2017
9,Vineyards Tributary,Tidal Creek,17-Jul,26.4,2579,3.47,43,0,6.81,40.3,1.82,4.84,0,0.8,0,29,7,2017
9,Vineyards Tributary,Tidal Creek,17-Oct,16.8,8850,5.99,58,0,7.1,33.7,1.62,1.53,1,0,1,42,10,2017
9,Vineyards Tributary,Tidal Creek,18-Jan,11.6,4272,14.2,133,0,7.19,37.1,1.72,3.86,0.9,11.4,3,34,1,2018
9,Vineyards Tributary,Tidal Creek,18-Apr,12.9,3518,8.11,80,0,7,48.8,3.56,3.31,2,0,1,20,4,2018
9,Vineyards Tributary,Tidal Creek,18-Jul,27.5,1185,8.17,103,33,7.69,40,1.53,3.74,0.3,3.1,1,24,7,2018
9,Vineyards Tributary,Tidal Creek,18-Oct,7.6,1024,10.05,85,33,7.05,152,5.83,1.68,1.4,0,1,24,10,2018
9,Vineyards Tributary,Tidal Creek,19-Jan,9.7,550,15.51,139,0,7.5,101.5,1.72,3.86,3.05,0.89,1,19,1,2019
9,Vineyards Tributary,Tidal Creek,19-Apr,15.8,219,7.7,78,33,7.47,31,0.89,5.42,7.7,0.9,2,38,4,2019
9,Vineyards Tributary,Tidal Creek,19-Jul,25.9,2380,2.62,32.2,0,6.86,101.5,1.72,2.95,0.3,2.2,1,14,7,2019
9,Vineyards Tributary,Tidal Creek,19-Oct,21.4,9830,10.1,114,0,6.78,15,0.64,1.06,5.5,0.3,5,24,10,2019
9,Vineyards Tributary,Tidal Creek,20-Jan,5.9,4434,8.9,71,0,7.23,32.4,0.09,1.15,9.2072,1.04,9,22,1,2020
9,Vineyards Tributary,Tidal Creek,20-Apr,16.3,1539,8.8,90,0,7.38,16.4,0.81,0.97,5.6,0.51,6,37,4,2020
9,Vineyards Tributary,Tidal Creek,20-Jul,30.1,4283,12.19,163,,7.62,8.8,0.54,3.1,1.7,2.86,1,19,7,2020
9,Vineyards Tributary,Tidal Creek,20-Oct,17.5,1006,3.83,41,,6.8,45.5,2.32,5.7,3,20,4,14,7,2020
9,Vineyards Tributary,Tidal Creek,21-Jan,6.7,299,12.82,105,,7.41,12.4,3.85,0.77,3.5,2.3,8,27,1,2021
9,Vineyards Tributary,Tidal Creek,21-Apr,20.2,735,8.4,92,0,7.41,104,4.17,2.27,0.9,3,2,13,4,2021
10,James River,Tidal Creek,4-Oct,20.4,2077,8.9,98,33,7.06,29.3,1.99,0.77,3.3,0,4,-9999,10,2004
10,James River,Tidal Creek,5-Jan,2.5,676,14.1,104,33,7.38,15.5,1.36,0.52,36.4,1.3,73,-9999,1,2005
10,James River,Tidal Creek,5-Apr,20.5,338,10.3,115,0,7.59,30,18.16,0.07,0.1,1.7,27,-9999,4,2005
10,James River,Tidal Creek,5-Jul,29.1,7840,5.5,71,0,7.19,28.7,1.17,1.04,0.4,10.7,11,-9999,7,2005
10,James River,Tidal Creek,5-Oct,15,11580,8.7,86,99,7.32,22.7,0.89,1.28,24.6,13.8,30,-9999,10,2005
10,James River,Tidal Creek,6-Jan,6.7,1453,12.5,103,33,7.46,28.4,1.75,0.59,79.8,7,146,-9999,1,2006
10,James River,Tidal Creek,6-Apr,18.1,6600,7.4,78,0,7.01,50.4,1.54,4.51,17.9,13.3,7,-9999,4,2006
10,James River,Tidal Creek,6-Jul,31.7,5860,7.7,104,33,7.84,31.7,1.35,0.79,1.2,2.1,4,19,7,2006
10,James River,Tidal Creek,6-Oct,13.1,2091,9.2,88,33,7.01,33.8,0.52,1.86,24.4,3.1,15,22,10,2006
10,James River,Tidal Creek,7-Jan,5.3,1673,12.3,97,0,7.43,14,1.05,0.81,38.3,1.3,49,44,1,2007
10,James River,Tidal Creek,7-Apr,18.6,385,10.3,110,33,7.6,12,0.77,0.56,12,0.2,22,36,4,2007
10,James River,Tidal Creek,7-Jul,29.4,7910,6.4,84,0,7.29,70,1.72,0.62,3.2,1.9,8,30,7,2007
10,James River,Tidal Creek,7-Oct,17.5,15020,6.8,71,33,7.24,23,1.19,1.03,18.3,0,18,46,10,2007
10,James River,Tidal Creek,8-Jan,6,12890,12.94,104,0,7.09,16.33,-9999,0.41,6,4,24,59,1,2008
10,James River,Tidal Creek,8-Apr,19.7,1071,8.1,89,33,6.66,49.3,2.67,0.57,12.5,0.8,5,18,4,2008
10,James River,Tidal Creek,8-Jul,26,8860,7,86,99,7.13,36.3,4.16,0.67,3.6,7.7,17,26,7,2008
10,James River,Tidal Creek,8-Oct,10.7,13050,10.4,94,0,7.14,18.6,0.57,7.14,78.4,0,559,51,10,2008
10,James River,Tidal Creek,9-Jan,4.8,7330,14.5,113,0,7.27,13.6,0.77,1.09,28,2.7,28,60,1,2009
10,James River,Tidal Creek,9-Apr,17.8,1800,6.82,71.8,33,7.17,41.7,1.67,0.67,38.8,0.4,58,24,4,2009
10,James River,Tidal Creek,9-Jul,30.6,7,7.92,107,99,6.6,93.3,7.4,0.2,5.1,0,25,13,7,2009
10,James River,Tidal Creek,9-Oct,20.1,14790,8.74,96,66,7.14,30,0.4,2.84,10.6,3.7,5,35,10,2009
10,James River,Tidal Creek,10-Jan,7.9,873,12.09,102,100,7.35,24.8,0.8,0.93,6.7,0.3,8,24,1,2010
10,James River,Tidal Creek,10-Apr,17.9,2023,9.34,99,0,7.53,24.9,0.46,0.7,3.8,1.6,8,29,4,2010
10,James River,Tidal Creek,10-Jul,31.7,12510,7.78,106,33,7.71,2.9,0.36,2.04,0,4.2,2,28,7,2010
10,James River,Tidal Creek,10-Oct,17.5,12630,9.83,103,0,7.62,20,0.7,1.43,13.5,0.8,10,24,10,2010
10,James River,Tidal Creek,11-Jan,4.3,11860,14.16,109,0,7.35,11.2,0.96,3.26,17.9,12.4,9,75,1,2011
10,James River,Tidal Creek,11-Apr,23.5,547,7.57,89,0,7.36,12.6,0.63,0.32,2,5.1,22,14,4,2011
10,James River,Tidal Creek,11-Jul,32.7,7250,6.44,89.7,33,7.94,16.6,1.17,0.9,0.6,1.2,2,23,7,2011
10,James River,Tidal Creek,11-Oct,17.2,3168,9.54,99,66,7.43,35.3,2.72,2.12,0.6,4.8,3,18,10,2011
10,James River,Tidal Creek,12-Jan,7.6,2131,12.22,101,0,6.81,19,1.29,0.63,11.1,3.5,23,37,1,2012
